months_as_customer,age,policy_deductable,umbrella_limit,insured_sex,insured_education_level,insured_occupation,incident_type,collision_type,incident_severity,authorities_contacted,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,fraud_reported
275,41,2000,0,MALE,High School,transport-moving,Multi-vehicle Collision,Front Collision,Major Damage,Fire,13,3,YES,0,1,?,58300,N
269,45,500,0,FEMALE,High School,machine-op-inspct,Multi-vehicle Collision,Side Collision,Total Loss,Police,5,3,?,0,0,NO,24200,N
277,46,2000,0,FEMALE,Associate,adm-clerical,Vehicle Theft,?,Minor Damage,Police,4,1,?,2,3,NO,3870,N
163,38,2000,0,FEMALE,PhD,other-service,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,13,1,YES,2,3,?,79500,N
149,37,500,0,MALE,PhD,prof-specialty,Single Vehicle Collision,Side Collision,Total Loss,Fire,17,1,YES,0,1,YES,64800,N
261,46,1000,0,MALE,MD,transport-moving,Single Vehicle Collision,Front Collision,Total Loss,Fire,11,1,YES,1,0,?,59670,N
70,26,1000,5000000,MALE,College,machine-op-inspct,Multi-vehicle Collision,Rear Collision,Major Damage,Other,0,3,?,1,2,YES,52110,N
338,47,500,4000000,MALE,MD,priv-house-serv,Single Vehicle Collision,Front Collision,Total Loss,Other,4,1,YES,2,1,?,58560,N
362,55,1000,0,FEMALE,JD,other-service,Multi-vehicle Collision,Rear Collision,Total Loss,Police,0,3,NO,0,3,NO,39690,N
121,31,1000,0,MALE,Associate,adm-clerical,Multi-vehicle Collision,Side Collision,Major Damage,Fire,15,3,NO,1,2,?,64300,Y
108,31,2000,0,MALE,Masters,protective-serv,Single Vehicle Collision,Rear Collision,Total Loss,Fire,14,1,NO,0,2,NO,57330,N
115,30,500,0,MALE,High School,prof-specialty,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,12,3,NO,1,0,YES,49140,N
409,57,1000,6000000,MALE,High School,protective-serv,Single Vehicle Collision,Side Collision,Major Damage,Other,19,1,NO,1,0,?,73320,N
41,25,1000,0,FEMALE,College,exec-managerial,Multi-vehicle Collision,Side Collision,Major Damage,Other,12,3,YES,2,0,?,45120,Y
222,38,2000,0,MALE,MD,machine-op-inspct,Single Vehicle Collision,Front Collision,Total Loss,Police,20,1,?,2,2,YES,60480,N
121,34,500,0,MALE,MD,priv-house-serv,Single Vehicle Collision,Front Collision,Major Damage,Fire,11,1,NO,1,1,NO,67300,Y
192,38,1000,0,FEMALE,Masters,transport-moving,Multi-vehicle Collision,Rear Collision,Total Loss,Other,10,3,?,0,2,NO,30700,N
242,40,500,0,FEMALE,High School,transport-moving,Vehicle Theft,?,Trivial Damage,Police,5,1,YES,1,1,NO,7480,N
298,46,1000,6000000,MALE,JD,prof-specialty,Single Vehicle Collision,Side Collision,Minor Damage,Police,18,1,NO,2,3,YES,33550,N
106,28,2000,0,MALE,High School,craft-repair,Vehicle Theft,?,Minor Damage,Police,8,1,YES,2,1,YES,5490,N
64,25,1000,0,MALE,Masters,prof-specialty,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,22,4,NO,0,0,?,75600,N
253,43,500,7000000,FEMALE,Associate,tech-support,Vehicle Theft,?,Trivial Damage,Police,9,1,NO,0,1,?,3840,N
37,25,1000,0,FEMALE,Masters,protective-serv,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,4,3,YES,0,0,YES,51030,N
217,41,2000,0,FEMALE,Associate,machine-op-inspct,Multi-vehicle Collision,Side Collision,Total Loss,Police,15,3,?,1,2,?,37840,N
290,42,500,0,MALE,Masters,machine-op-inspct,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,10,1,NO,0,1,NO,48000,N
245,42,1000,7000000,MALE,JD,exec-managerial,Parked Car,?,Minor Damage,Police,19,1,?,2,2,?,6490,Y
212,40,1000,0,FEMALE,Masters,other-service,Multi-vehicle Collision,Side Collision,Minor Damage,Other,17,3,YES,0,2,YES,82400,N
402,54,2000,0,MALE,JD,farming-fishing,Single Vehicle Collision,Rear Collision,Major Damage,Other,19,1,NO,0,2,YES,67770,Y
142,30,500,0,MALE,PhD,armed-forces,Single Vehicle Collision,Side Collision,Minor Damage,Other,22,1,YES,2,3,NO,67320,N
325,47,1000,0,FEMALE,Associate,protective-serv,Single Vehicle Collision,Side Collision,Major Damage,Fire,11,1,YES,0,3,NO,72930,Y
147,31,500,6000000,FEMALE,PhD,prof-specialty,Single Vehicle Collision,Front Collision,Major Damage,Other,4,1,?,0,0,?,68240,Y
169,34,500,0,FEMALE,JD,sales,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,0,1,?,0,0,YES,38700,N
246,44,1000,0,MALE,High School,machine-op-inspct,Single Vehicle Collision,Rear Collision,Minor Damage,Other,6,1,NO,1,0,NO,61740,N
398,53,2000,0,FEMALE,Associate,priv-house-serv,Single Vehicle Collision,Front Collision,Total Loss,Fire,16,1,YES,2,1,?,47430,N
24,33,1000,0,FEMALE,High School,machine-op-inspct,Single Vehicle Collision,Side Collision,Total Loss,Police,0,1,?,2,1,NO,46800,N
267,46,2000,0,FEMALE,MD,adm-clerical,Multi-vehicle Collision,Front Collision,Total Loss,Police,4,4,NO,2,1,?,77100,N
230,42,1000,0,FEMALE,MD,adm-clerical,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,13,3,NO,1,2,YES,58850,N
282,46,2000,0,MALE,MD,other-service,Single Vehicle Collision,Front Collision,Minor Damage,Police,2,1,?,2,2,NO,69400,N
320,48,2000,7000000,MALE,College,transport-moving,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,13,3,NO,2,0,NO,56160,N
137,30,500,0,MALE,MD,exec-managerial,Multi-vehicle Collision,Front Collision,Minor Damage,Other,4,3,?,2,1,?,74030,N
186,38,2000,0,FEMALE,Masters,transport-moving,Multi-vehicle Collision,Front Collision,Total Loss,Police,23,3,YES,2,2,?,68760,Y
290,45,1000,0,FEMALE,Associate,machine-op-inspct,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,23,3,YES,0,0,YES,52650,Y
335,48,2000,0,FEMALE,MD,machine-op-inspct,Multi-vehicle Collision,Front Collision,Total Loss,Police,21,3,NO,0,0,YES,35860,Y
193,40,500,0,FEMALE,PhD,handlers-cleaners,Single Vehicle Collision,Side Collision,Minor Damage,Fire,6,1,NO,0,0,YES,63900,N
381,55,500,0,FEMALE,MD,other-service,Single Vehicle Collision,Rear Collision,Major Damage,Fire,8,1,YES,1,2,YES,60600,N
240,40,500,9000000,FEMALE,JD,protective-serv,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,18,2,YES,0,2,?,66550,N
261,42,500,0,FEMALE,College,prof-specialty,Single Vehicle Collision,Rear Collision,Minor Damage,Police,18,1,?,1,2,YES,74700,N
241,43,1000,0,MALE,Associate,prof-specialty,Vehicle Theft,?,Trivial Damage,Police,21,1,NO,1,0,YES,7150,N
107,31,500,7000000,FEMALE,High School,tech-support,Single Vehicle Collision,Side Collision,Minor Damage,Fire,12,1,YES,0,1,NO,89700,Y
414,52,500,0,FEMALE,High School,farming-fishing,Single Vehicle Collision,Rear Collision,Total Loss,Police,13,1,YES,1,1,?,54810,Y
180,33,2000,0,FEMALE,JD,protective-serv,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,12,4,?,2,3,YES,57700,N
3,38,1000,0,FEMALE,Masters,craft-repair,Single Vehicle Collision,Front Collision,Minor Damage,Fire,20,1,YES,0,1,?,87200,N
235,39,2000,4000000,MALE,JD,craft-repair,Single Vehicle Collision,Side Collision,Major Damage,Other,10,1,?,0,3,?,60320,Y
328,49,500,0,FEMALE,Masters,transport-moving,Single Vehicle Collision,Rear Collision,Total Loss,Police,19,1,?,0,2,YES,71440,N
39,31,2000,0,FEMALE,High School,handlers-cleaners,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,14,3,?,1,0,NO,52700,Y
92,32,500,0,MALE,Masters,prof-specialty,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,22,1,?,2,3,YES,53400,N
278,48,2000,7000000,FEMALE,MD,farming-fishing,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,12,1,?,2,0,?,76050,N
263,43,1000,0,FEMALE,Masters,handlers-cleaners,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,17,1,YES,2,3,YES,79320,N
125,35,500,7000000,MALE,JD,tech-support,Single Vehicle Collision,Front Collision,Total Loss,Fire,17,1,YES,2,3,NO,88660,Y
305,49,2000,0,FEMALE,High School,farming-fishing,Multi-vehicle Collision,Front Collision,Total Loss,Fire,21,3,YES,0,2,?,66550,N
162,35,2000,0,FEMALE,Masters,handlers-cleaners,Single Vehicle Collision,Side Collision,Major Damage,Police,14,1,YES,0,3,YES,54340,N
56,42,500,0,FEMALE,Associate,adm-clerical,Single Vehicle Collision,Rear Collision,Total Loss,Other,13,1,?,1,2,YES,61490,N
102,28,500,0,MALE,MD,machine-op-inspct,Single Vehicle Collision,Side Collision,Total Loss,Police,6,1,NO,1,0,NO,73400,N
243,44,500,0,MALE,JD,craft-repair,Multi-vehicle Collision,Side Collision,Minor Damage,Other,4,3,?,2,1,YES,51400,N
179,32,1000,6000000,FEMALE,Associate,protective-serv,Single Vehicle Collision,Rear Collision,Major Damage,Police,4,1,YES,1,2,NO,54200,Y
428,53,1000,0,FEMALE,High School,tech-support,Parked Car,?,Trivial Damage,Police,9,1,YES,2,2,NO,6930,N
227,38,500,0,FEMALE,PhD,handlers-cleaners,Single Vehicle Collision,Rear Collision,Major Damage,Fire,16,1,?,1,2,?,72200,Y
269,41,500,0,FEMALE,College,protective-serv,Single Vehicle Collision,Rear Collision,Minor Damage,Police,23,1,YES,0,0,?,79300,N
313,50,2000,0,MALE,MD,armed-forces,Multi-vehicle Collision,Side Collision,Major Damage,Other,18,3,YES,2,1,YES,69000,Y
290,45,2000,0,MALE,Associate,tech-support,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,22,3,?,0,1,NO,66200,N
119,34,500,0,FEMALE,College,tech-support,Single Vehicle Collision,Front Collision,Major Damage,Fire,7,1,YES,2,1,YES,45540,Y
235,42,500,0,FEMALE,Masters,machine-op-inspct,Multi-vehicle Collision,Side Collision,Total Loss,Other,7,4,?,2,1,YES,69100,N
153,37,500,0,MALE,High School,transport-moving,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,5,3,?,0,3,NO,42500,N
200,34,1000,3000000,FEMALE,College,prof-specialty,Single Vehicle Collision,Front Collision,Total Loss,Police,10,1,?,2,2,NO,56000,N
325,46,500,0,FEMALE,High School,prof-specialty,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,21,3,?,1,2,YES,76120,N
232,44,2000,0,MALE,College,other-service,Single Vehicle Collision,Rear Collision,Major Damage,Fire,22,1,?,1,1,YES,55400,Y
117,28,500,0,FEMALE,Associate,transport-moving,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,13,2,YES,0,1,?,55440,Y
412,56,500,0,MALE,High School,handlers-cleaners,Multi-vehicle Collision,Front Collision,Total Loss,Police,19,3,NO,0,2,NO,68040,N
275,40,2000,0,MALE,Masters,exec-managerial,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,17,1,?,1,3,YES,43230,N
211,35,2000,0,MALE,Masters,machine-op-inspct,Single Vehicle Collision,Rear Collision,Total Loss,Police,2,1,YES,0,1,?,52030,N
173,36,1000,0,MALE,College,machine-op-inspct,Single Vehicle Collision,Rear Collision,Total Loss,Fire,22,1,YES,2,3,NO,52030,N
65,30,500,4000000,FEMALE,College,transport-moving,Multi-vehicle Collision,Side Collision,Total Loss,Fire,6,3,?,2,3,NO,79800,N
288,45,1000,0,MALE,Masters,priv-house-serv,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,4,3,?,2,1,?,48060,N
89,32,1000,0,FEMALE,High School,craft-repair,Single Vehicle Collision,Front Collision,Total Loss,Other,11,1,?,2,3,YES,84590,N
255,43,500,0,FEMALE,JD,transport-moving,Multi-vehicle Collision,Side Collision,Major Damage,Fire,14,2,?,2,2,?,74700,Y
55,35,500,8000000,MALE,MD,priv-house-serv,Vehicle Theft,?,Minor Damage,Police,9,1,NO,0,3,NO,3080,N
233,39,2000,0,MALE,JD,craft-repair,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,20,3,?,1,0,YES,48870,N
70,29,1000,0,FEMALE,MD,armed-forces,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,12,1,NO,0,3,?,69360,N
343,52,1000,0,FEMALE,Associate,prof-specialty,Single Vehicle Collision,Front Collision,Major Damage,Other,2,1,?,0,2,NO,47630,Y
37,23,500,0,FEMALE,College,prof-specialty,Multi-vehicle Collision,Side Collision,Minor Damage,Other,17,3,YES,1,0,NO,51660,N
210,35,500,0,FEMALE,College,exec-managerial,Multi-vehicle Collision,Side Collision,Total Loss,Fire,11,3,NO,2,1,?,24570,Y
73,26,2000,4000000,MALE,MD,farming-fishing,Multi-vehicle Collision,Rear Collision,Total Loss,Other,9,3,?,0,1,YES,40160,N
360,51,1000,0,MALE,PhD,armed-forces,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,15,3,NO,2,0,YES,90480,N
56,29,1000,0,MALE,Masters,prof-specialty,Multi-vehicle Collision,Front Collision,Major Damage,Fire,10,3,?,1,2,YES,94560,N
116,30,500,0,MALE,JD,handlers-cleaners,Multi-vehicle Collision,Front Collision,Major Damage,Other,8,3,NO,0,3,?,59670,Y
289,45,2000,0,FEMALE,Masters,farming-fishing,Vehicle Theft,?,Trivial Damage,Police,9,1,NO,2,1,NO,2700,N
102,32,500,3000000,MALE,JD,tech-support,Single Vehicle Collision,Side Collision,Total Loss,Other,11,1,NO,1,0,NO,47400,Y
284,48,2000,0,MALE,Masters,prof-specialty,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,16,2,?,2,3,NO,60940,Y
22,25,2000,0,FEMALE,College,prof-specialty,Multi-vehicle Collision,Front Collision,Total Loss,Other,0,4,YES,1,0,NO,77130,N
143,32,1000,0,FEMALE,High School,exec-managerial,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,1,1,?,2,0,NO,62260,N
76,31,500,5000000,FEMALE,Associate,priv-house-serv,Vehicle Theft,?,Minor Damage,Police,7,1,NO,2,1,NO,8030,N
7,21,1000,0,MALE,Associate,machine-op-inspct,Single Vehicle Collision,Front Collision,Total Loss,Other,21,1,?,1,2,?,62460,N
91,26,1000,0,FEMALE,Associate,armed-forces,Multi-vehicle Collision,Front Collision,Minor Damage,Other,15,3,?,0,2,?,74200,N
50,44,2000,0,MALE,College,handlers-cleaners,Multi-vehicle Collision,Front Collision,Total Loss,Police,15,3,?,1,2,NO,61100,N
238,43,1000,4000000,MALE,High School,handlers-cleaners,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,21,4,NO,0,0,NO,42700,Y
447,61,2000,0,FEMALE,High School,exec-managerial,Multi-vehicle Collision,Front Collision,Major Damage,Fire,21,3,YES,1,2,YES,114920,N
371,51,1000,0,FEMALE,Associate,tech-support,Single Vehicle Collision,Rear Collision,Major Damage,Fire,7,1,YES,0,3,YES,75400,Y
73,29,1000,0,MALE,College,protective-serv,Multi-vehicle Collision,Rear Collision,Total Loss,Other,15,3,YES,1,0,?,44910,N
200,40,1000,0,FEMALE,High School,sales,Vehicle Theft,?,Minor Damage,Police,9,1,?,0,0,NO,3690,N
88,30,1000,0,FEMALE,College,transport-moving,Single Vehicle Collision,Side Collision,Total Loss,Fire,3,1,NO,2,0,YES,56000,N
328,46,500,0,FEMALE,MD,prof-specialty,Single Vehicle Collision,Rear Collision,Total Loss,Other,0,1,?,2,3,?,70290,Y
210,38,500,0,MALE,JD,tech-support,Vehicle Theft,?,Minor Damage,Police,6,1,?,1,2,NO,8640,N
89,32,2000,0,FEMALE,MD,tech-support,Parked Car,?,Trivial Damage,Police,5,1,YES,1,2,?,100,N
303,46,1000,0,MALE,Masters,machine-op-inspct,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,3,3,NO,1,0,NO,54890,N
127,29,2000,5000000,FEMALE,High School,sales,Multi-vehicle Collision,Front Collision,Total Loss,Fire,12,2,YES,1,1,?,66950,N
190,38,500,0,MALE,JD,craft-repair,Single Vehicle Collision,Side Collision,Total Loss,Other,14,1,YES,0,0,NO,45100,N
247,39,500,0,FEMALE,Masters,protective-serv,Vehicle Theft,?,Trivial Damage,Police,5,1,YES,1,2,?,7700,N
107,31,2000,0,FEMALE,PhD,machine-op-inspct,Single Vehicle Collision,Rear Collision,Minor Damage,Police,16,1,NO,0,3,NO,51260,N
335,50,1000,6000000,MALE,High School,sales,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,12,3,YES,2,3,YES,34320,N
315,44,1000,6000000,FEMALE,Masters,sales,Multi-vehicle Collision,Front Collision,Total Loss,Other,12,3,?,1,0,YES,26730,N
10,19,1000,0,FEMALE,JD,craft-repair,Single Vehicle Collision,Side Collision,Minor Damage,Police,5,1,?,0,2,?,48950,Y
91,31,1000,4000000,FEMALE,High School,priv-house-serv,Single Vehicle Collision,Side Collision,Minor Damage,Police,19,1,?,1,0,NO,60570,N
140,32,1000,5000000,FEMALE,College,protective-serv,Single Vehicle Collision,Side Collision,Major Damage,Fire,13,1,?,2,3,?,82170,Y
108,33,2000,0,FEMALE,JD,armed-forces,Multi-vehicle Collision,Side Collision,Major Damage,Police,6,3,?,0,1,YES,64350,Y
124,32,1000,0,FEMALE,Masters,farming-fishing,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,23,1,YES,0,1,NO,57700,N
437,60,1000,0,FEMALE,College,armed-forces,Single Vehicle Collision,Front Collision,Minor Damage,Other,10,1,NO,1,3,NO,84480,Y
453,60,500,6000000,MALE,PhD,craft-repair,Single Vehicle Collision,Front Collision,Major Damage,Fire,0,1,YES,0,0,?,70000,Y
155,35,1000,0,FEMALE,Associate,adm-clerical,Multi-vehicle Collision,Front Collision,Total Loss,Police,16,3,YES,2,3,NO,29790,N
350,50,500,0,FEMALE,Masters,priv-house-serv,Multi-vehicle Collision,Rear Collision,Total Loss,Police,14,3,NO,0,2,NO,44190,N
224,40,2000,0,FEMALE,JD,sales,Single Vehicle Collision,Side Collision,Minor Damage,Other,21,1,NO,1,0,YES,69840,N
422,60,1000,0,FEMALE,MD,machine-op-inspct,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,11,1,YES,1,1,NO,85250,N
158,33,1000,3000000,MALE,JD,prof-specialty,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,4,3,NO,0,1,NO,36400,N
440,55,500,0,FEMALE,Associate,priv-house-serv,Multi-vehicle Collision,Side Collision,Minor Damage,Police,18,3,YES,2,1,NO,61400,N
94,26,500,0,MALE,MD,exec-managerial,Multi-vehicle Collision,Front Collision,Major Damage,Fire,6,3,YES,1,2,YES,36700,N
266,42,1000,0,MALE,Associate,prof-specialty,Single Vehicle Collision,Side Collision,Total Loss,Police,12,1,YES,1,3,YES,70830,N
252,46,1000,0,MALE,Masters,adm-clerical,Single Vehicle Collision,Front Collision,Minor Damage,Fire,17,1,YES,0,2,YES,74900,N
265,41,2000,6000000,FEMALE,Associate,craft-repair,Multi-vehicle Collision,Side Collision,Total Loss,Police,18,3,?,1,3,?,44200,N
290,45,500,0,FEMALE,JD,sales,Multi-vehicle Collision,Side Collision,Total Loss,Police,23,3,YES,2,2,NO,64800,Y
3,29,500,5000000,FEMALE,JD,priv-house-serv,Parked Car,?,Trivial Damage,Police,3,1,?,2,1,?,5000,Y
267,40,500,5000000,MALE,JD,transport-moving,Parked Car,?,Trivial Damage,Police,5,1,?,0,2,NO,5670,N
194,38,2000,0,FEMALE,PhD,craft-repair,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,15,3,?,1,0,?,53680,N
224,42,500,0,FEMALE,College,prof-specialty,Single Vehicle Collision,Front Collision,Minor Damage,Fire,11,1,?,0,0,YES,55200,N
157,32,2000,0,MALE,College,other-service,Multi-vehicle Collision,Front Collision,Major Damage,Other,14,3,?,1,2,NO,50800,Y
4,29,500,5000000,MALE,High School,tech-support,Vehicle Theft,?,Trivial Damage,Police,4,1,NO,0,2,?,4200,N
101,32,500,0,MALE,JD,sales,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,4,1,?,0,3,YES,43600,N
264,44,500,6000000,MALE,College,exec-managerial,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,20,3,NO,0,2,NO,69850,N
136,32,500,0,FEMALE,JD,sales,Single Vehicle Collision,Side Collision,Major Damage,Police,6,1,YES,0,0,NO,55000,Y
35,29,2000,0,FEMALE,JD,handlers-cleaners,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,22,3,NO,0,0,?,78300,N
284,48,1000,0,FEMALE,JD,tech-support,Single Vehicle Collision,Side Collision,Total Loss,Other,11,1,?,0,3,YES,35750,N
239,41,1000,7000000,FEMALE,JD,farming-fishing,Parked Car,?,Trivial Damage,Police,22,1,?,0,2,YES,10790,N
27,27,2000,0,FEMALE,College,adm-clerical,Single Vehicle Collision,Front Collision,Total Loss,Fire,23,1,?,1,3,?,61560,N
354,48,2000,5000000,FEMALE,Masters,sales,Single Vehicle Collision,Front Collision,Minor Damage,Police,12,1,?,2,3,YES,90240,N
185,34,500,0,FEMALE,PhD,armed-forces,Multi-vehicle Collision,Side Collision,Major Damage,Fire,20,3,YES,1,1,?,51370,Y
169,36,500,0,MALE,High School,exec-managerial,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,0,3,NO,2,3,?,77440,N
110,28,1000,0,MALE,College,other-service,Multi-vehicle Collision,Side Collision,Minor Damage,Police,20,3,YES,0,2,?,65040,N
95,32,2000,0,MALE,Masters,machine-op-inspct,Multi-vehicle Collision,Side Collision,Total Loss,Police,21,3,YES,0,3,YES,83160,N
286,41,1000,0,MALE,College,prof-specialty,Vehicle Theft,?,Trivial Damage,Police,3,1,YES,2,0,?,4100,N
22,21,1000,0,FEMALE,High School,exec-managerial,Multi-vehicle Collision,Rear Collision,Total Loss,Police,3,3,YES,1,2,?,53280,N
126,30,2000,0,MALE,College,sales,Multi-vehicle Collision,Rear Collision,Total Loss,Police,16,3,YES,2,0,NO,74160,N
406,58,2000,0,MALE,MD,exec-managerial,Multi-vehicle Collision,Front Collision,Total Loss,Other,15,3,?,1,2,?,65520,N
222,39,1000,0,MALE,High School,armed-forces,Multi-vehicle Collision,Front Collision,Major Damage,Fire,21,3,?,1,0,NO,87960,Y
250,43,2000,0,MALE,Masters,sales,Single Vehicle Collision,Front Collision,Minor Damage,Fire,2,1,NO,0,3,?,64200,N
10,26,2000,0,MALE,MD,sales,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,3,3,?,0,3,?,31350,Y
292,45,1000,0,MALE,Masters,craft-repair,Vehicle Theft,?,Trivial Damage,Police,4,1,NO,0,2,?,7370,N
103,26,500,0,MALE,MD,tech-support,Multi-vehicle Collision,Front Collision,Minor Damage,Police,14,2,NO,2,2,?,40600,N
254,41,2000,0,FEMALE,Masters,protective-serv,Single Vehicle Collision,Front Collision,Minor Damage,Police,16,1,NO,2,2,YES,100210,N
360,51,1000,0,MALE,Masters,handlers-cleaners,Vehicle Theft,?,Minor Damage,Police,5,1,YES,2,2,?,4620,Y
137,34,1000,0,MALE,PhD,prof-specialty,Multi-vehicle Collision,Front Collision,Minor Damage,Police,0,3,?,0,0,?,78650,N
230,43,2000,0,MALE,High School,exec-managerial,Multi-vehicle Collision,Front Collision,Minor Damage,Police,0,3,?,0,3,YES,51900,Y
266,42,500,4000000,MALE,Associate,adm-clerical,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,18,3,?,1,1,NO,53280,Y
165,33,1000,0,FEMALE,Associate,tech-support,Parked Car,?,Minor Damage,Police,3,1,NO,1,1,NO,2970,N
317,46,1000,0,MALE,MD,sales,Single Vehicle Collision,Front Collision,Major Damage,Fire,18,1,NO,2,1,NO,104610,Y
165,35,500,6000000,MALE,College,craft-repair,Single Vehicle Collision,Front Collision,Total Loss,Other,8,1,NO,1,3,YES,69700,N
201,40,2000,0,FEMALE,PhD,transport-moving,Vehicle Theft,?,Minor Damage,Police,14,1,YES,0,0,YES,6820,N
204,40,500,0,FEMALE,JD,sales,Multi-vehicle Collision,Side Collision,Minor Damage,Other,10,3,YES,1,2,YES,41700,N
284,42,500,-1000000,MALE,Associate,machine-op-inspct,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,13,1,YES,0,1,?,94160,N
245,44,1000,0,MALE,JD,handlers-cleaners,Multi-vehicle Collision,Side Collision,Total Loss,Other,23,3,NO,0,3,NO,44280,N
435,60,500,5000000,MALE,Associate,priv-house-serv,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,23,1,NO,2,1,?,62880,Y
290,48,500,5000000,MALE,Associate,adm-clerical,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,20,2,?,1,1,?,41520,N
112,27,500,0,FEMALE,Masters,tech-support,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,21,3,?,0,1,?,51000,N
64,28,1000,0,MALE,JD,handlers-cleaners,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,9,3,NO,2,1,NO,60000,N
108,29,1000,0,FEMALE,PhD,armed-forces,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,4,3,NO,2,2,YES,61380,N
456,60,1000,0,FEMALE,Associate,sales,Parked Car,?,Minor Damage,Police,6,1,?,0,3,?,5060,N
107,32,500,4000000,MALE,Associate,machine-op-inspct,Vehicle Theft,?,Trivial Damage,Police,8,1,?,1,3,NO,3900,N
257,40,2000,0,MALE,Associate,machine-op-inspct,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,3,3,YES,2,1,?,50050,Y
154,34,1000,0,FEMALE,JD,priv-house-serv,Multi-vehicle Collision,Side Collision,Total Loss,Other,18,4,?,2,3,YES,74360,Y
155,34,500,0,MALE,Masters,protective-serv,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,1,1,NO,1,1,YES,77040,N
294,49,500,0,MALE,Masters,farming-fishing,Multi-vehicle Collision,Side Collision,Total Loss,Police,23,3,YES,1,1,YES,42900,N
289,47,2000,0,FEMALE,Associate,adm-clerical,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,15,1,NO,1,0,YES,54000,N
160,33,1000,0,FEMALE,High School,exec-managerial,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,17,3,?,2,3,YES,52800,N
279,43,2000,0,MALE,Associate,machine-op-inspct,Single Vehicle Collision,Side Collision,Major Damage,Police,13,1,YES,0,1,NO,57690,Y
404,53,500,0,MALE,Associate,sales,Parked Car,?,Trivial Damage,Police,8,1,NO,0,1,NO,8800,N
237,43,500,0,FEMALE,PhD,sales,Single Vehicle Collision,Rear Collision,Major Damage,Police,23,1,NO,0,1,NO,59200,N
316,46,500,7000000,FEMALE,Masters,prof-specialty,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,13,1,?,0,1,YES,63100,N
96,27,1000,0,FEMALE,High School,priv-house-serv,Parked Car,?,Trivial Damage,Police,4,1,?,1,2,NO,6030,N
298,49,500,0,FEMALE,College,other-service,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,17,1,NO,2,2,NO,28100,N
76,24,1000,0,FEMALE,MD,priv-house-serv,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,6,3,NO,1,1,?,74700,N
214,40,1000,0,MALE,JD,transport-moving,Single Vehicle Collision,Rear Collision,Total Loss,Other,17,1,NO,1,0,YES,44220,N
468,62,500,0,MALE,PhD,machine-op-inspct,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,7,3,YES,0,3,?,64350,N
